ID,id2,Macroarea,counts_wals,Longitude,Latitude
NA,mono1269,Africa,0,14.2254,8.78372
NA,mono1270,Africa,0,19.8264,4.57915
moa,mono1273,Multinesia,25,155.75,-7.05
mno,mono1275,North America,34,-119,38
NA,mons1234,Eurasia,0,94.2164,24.5322
mtg,mont1268,North America,8,-65,52
NA,mont1280,Africa,0,9.65014,9.01778
mnz,monz1249,Africa,7,18.41666667,3
NA,mooo1239,Africa,0,11.204,9.44081
NA,moos1236,North America,0,-80.6912,51.068600000000004
mop,mopa1243,North America,5,-88.66666667,16.58333333
NA,mora1239,Multinesia,0,131.965,-1.04083
NA,mora1273,Multinesia,0,148.671,-10.1321
NA,morb1239,Multinesia,0,132.845,-2.85747
NA,more1258,Multinesia,0,144.988,-4.57497
nmp,more1259,North America,2,-99.16666667,19.25
NA,more1262,South America,0,-61.3858,-8.66822
NA,mori1268,Multinesia,0,121.37,-2.56016
NA,mori1269,Multinesia,0,121.035,-2.2555
NA,mori1271,Multinesia,0,143.88,-7.62961
NA,mori1273,South America,0,-73.126831,-5.634573
mcr,mori1278,Africa,8,57.5,-20.33333333
mor,morm1235,Multinesia,38,135.75,-2.95
NA,moro1242,Africa,0,-7.69607,32.139
NA,moro1281,Africa,0,17.64653,12.14611
NA,moro1284,Africa,0,30.0229,5.5103
mro,moro1285,Africa,55,30.16666667,11
NA,moro1286,Multinesia,0,166.891,-15.3498
NA,moro1287,Multinesia,0,121.824,-4.62361
mri,moro1289,Multinesia,18,140.6666667,-8.583333333
amr,moro1292,Africa,58,-6,34
NA,mort1237,Multinesia,0,153.710778,5.50735
mou,moru1253,Africa,42,29.75,4.75
mos,mose1249,South America,47,-67.83333333,-14.75
NA,mosi1247,Africa,0,37.1869,-5.43471
NA,mosi1248,Multinesia,0,145.605,-4.95226
NA,mosk1236,Multinesia,0,133.145,-1.62201
moo,moss1236,Africa,44,-1.25,12.83333333
NA,mota1237,Multinesia,0,167.690924,-13.835361
mwo,motl1237,Multinesia,36,167.5833333,-13.58333333
mtu,motu1246,Multinesia,37,147,-9.333333333
NA,mouk1239,Multinesia,0,149.158,-5.71155
kmo,moun1252,Multinesia,31,147.5,-9
NA,mouw1234,Multinesia,0,143.808,-7.442
mov,movi1243,South America,39,-65.66666667,-13.83333333
NA,moya1235,Multinesia,0,120.702,17.4232
NA,moyo1238,Eurasia,0,94.3421,24.4793
NA,moza1235,Africa,0,34.613,-19.811
NA,moza1249,Eurasia,0,-1.79724,37.8763
NA,moza1251,Africa,0,38.892,-12.923
NA,mpad1242,Africa,0,14.446893,12.561391
NA,mpal1237,Australia,0,142.4853284,-12.16733589
NA,mpam1239,Africa,0,17.685662,-0.739203
NA,mpie1238,Africa,0,15.5246,3.45776
NA,mpii1239,Eurasia,0,100.21,18.1717
NA,mpin1234,Africa,0,13.72,-10.76
NA,mpon1254,Africa,0,14.866,3.14015
NA,mpot1240,Africa,0,34.71269,-11.13767
NA,mpot1241,Multinesia,0,167.232,-15.8988
NA,mpra1235,Africa,0,-1.25,8.867
NA,mpuo1241,Africa,0,19.4269,-5.21134
mpu,mpur1239,Multinesia,30,133.25,-0.75
NA,mroc1235,Eurasia,0,93.995,19.71
NA,mruu1242,Eurasia,0,90.6317,24.154
NA,mser1242,Africa,0,15.0373,11.9765
NA,mtir1235,Multinesia,0,123.463,13.4566
NA,mtir1236,Multinesia,0,123.552,13.4588
NA,mual1241,Multinesia,0,111.077,0.31083
NA,muan1234,Eurasia,0,105.182285,23.631962
NA,muba1238,Multinesia,0,142.998,-7.5501
NA,mubi1246,Africa,0,19.5902,12.6893
NA,muda1235,Eurasia,0,100.6,21.95
mdb,mudb1240,Australia,2,132.0833333,-17.33333333
NA,mudh1235,Eurasia,0,83.378,18.276
NA,mudu1239,Eurasia,0,76.5627,11.062
NA,mudu1241,Eurasia,0,75.1061,12.6224
NA,mudu1242,Multinesia,0,149.489,-4.69751
aoj,mufi1238,Multinesia,31,143,-3.5
NA,mugo1238,Eurasia,0,79.4664,30.8983
mui,muin1242,South America,32,-72.5,-1
NA,mukh1238,Eurasia,0,81.5663,17.4467
NA,mukl1234,Eurasia,0,96.427282,27.626127
mko,muku1242,Africa,3,18.08333333,11.91666667
mul,mula1253,Eurasia,8,108,25
NA,mula1254,Multinesia,0,147.45,-9.68333
mlk,mull1237,Australia,61,130.4166667,-13.41666667
NA,mull1244,Eurasia,0,76.7,11.29
NA,mulu1243,Australia,0,145.329,-17.0601
NA,mumm1238,Multinesia,0,145.059,-4.83462
mna,muna1247,Multinesia,63,122.5,-5
NA,munc1235,Eurasia,0,94.3929,20.289
bhu,mund1320,Eurasia,9,86.5,21.33333333
NA,mund1321,Eurasia,0,87.1792,25.0391
mdg,mund1325,Africa,37,14.5,9.666666667
mdu,mund1326,Africa,4,30,4.5
mud,mund1327,Africa,10,9.916666667,5.666666667
NA,mund1328,Africa,0,10.2704,6.59969
muu,mund1330,South America,13,-58,-7
NA,mund1334,Africa,0,8.76875,9.15151
mgk,mung1266,Africa,26,10,5.916666667
NA,mung1269,Multinesia,0,135.918,-1.66773
NA,mung1272,Multinesia,0,146.747,-6.46208
NA,muni1257,Multinesia,0,145.548,-5.24329
NA,muni1258,South America,0,-76.426712,-5.7441796
NA,munj1244,Eurasia,0,70.9404,35.9321
mse,muns1251,North America,8,-74.66666667,41.5
muo,muon1246,Eurasia,1,105.0833333,20.5
NA,mura1271,Multinesia,0,146.54,-5.74416
NA,mure1235,South America,0,-62.2020909,-13.636709
NA,muri1259,Multinesia,0,114.434,3.7519
mrk,muri1260,Multinesia,3,144.25,-3.833333333
NA,murk1238,Multinesia,0,140.913,-4.07548
mrl,murl1244,Africa,97,33.5,6.5
NA,murp1234,Multinesia,0,146.522,-5.6642
mpa,murr1258,Australia,57,129.6666667,-14.66666667
mur,murs1242,Africa,30,36.08333333,5.583333333
mrw,muru1266,Australia,30,147,-28.75
NA,muru1273,Multinesia,0,145.606,-5.0245
hum,muru1274,South America,48,-73.5,-1
NA,musa1263,Eurasia,0,87.5304,26.7329
NA,musa1265,Multinesia,0,145.413,-4.70258
NA,musa1266,Multinesia,0,145.197,-5.37407
NA,muse1242,Africa,0,15.4115,9.81612
mgu,musg1254,Africa,40,14.91666667,10.83333333
NA,musi1241,Multinesia,0,103.945,-2.93987
NA,musk1256,Africa,0,15.4113,11.5697
tmu,musl1236,Eurasia,2,48.75,41.25
msm,muso1238,Multinesia,24,147,-6.583333333
mus,muss1246,Multinesia,37,149.6166667,-1.45
NA,muth1236,Eurasia,0,76.7328,10.3524
NA,muts1243,North America,0,-121.44911,36.84721
NA,mutu1242,Multinesia,0,148.014,-5.79405
NA,muya1243,Africa,0,14.21246,10.86047
muy,muyu1244,Multinesia,2,152.75,-9.083333333
NA,muzi1235,Eurasia,0,103.464,23.086
NA,mvan1238,Africa,0,11.1843,6.75724
NA,mvub1239,Africa,0,29.6656,0.7398
mup,mwag1236,Africa,66,8.833333333,9.5
NA,mwal1237,Africa,0,43.741,-12.3164
NA,mwan1247,Africa,0,40.4601,-12.5821
NA,mwan1250,Africa,0,-5.9457700000000004,7.87533
NA,mwat1237,Multinesia,0,151.066,-10.0271
NA,mwer1247,Africa,0,34.8959,-11.3304
mwe,mwer1248,Africa,30,39,-9
NA,mwes1234,Africa,0,13.30037,0.086134
NA,mwim1241,Africa,0,37.5939,-0.11968
NA,myce1241,Eurasia,0,22.82,37.73
mpo,myen1241,Africa,11,9.5,-1.25
NA,mzie1235,Eurasia,0,93.71,25.4779
NA,naaa1245,Eurasia,0,93.248908,28.431524
NA,naab1241,Eurasia,0,87.3409,27.6926
nas,naas1242,Multinesia,60,155.5833333,-6.333333333
NA,naba1253,Africa,0,18.0777,12.7868
nab,naba1256,Multinesia,37,147,-6.416666667
NA,nabi1239,Multinesia,0,142.329,-3.52828
NA,nabi1240,Africa,0,-0.671111,10.857778
NA,nach1240,Eurasia,0,86.7001,27.4202
nad,nade1244,South America,34,-66.5,-1
naf,nafa1258,Africa,4,-2.583333333,8
NA,nafi1237,Multinesia,0,146.815,-6.43306
NA,nafr1241,Multinesia,0,140.727,-2.65036
NA,nafu1238,Africa,0,9.83329,33.4398
npn,naga1394,Eurasia,2,94,25.66666667
NA,naga1399,Eurasia,0,75.8519,25.5399
NA,nage1237,Multinesia,0,121.31,-8.70513
NA,nagu1244,Africa,0,13.4264,8.7162
NA,naha1261,Eurasia,0,74.827,21.43
NA,naha1262,Eurasia,0,81.97747,20.4118
NA,nahe1238,Eurasia,0,96.038901,27.238106
bio,naii1241,Multinesia,21,141.2666667,-3.716666667
NA,najd1235,Eurasia,0,42.1773,30.3371
nkk,naka1260,Australia,15,134.4166667,-12.11666667
nak,naka1262,Multinesia,44,150.5833333,-5.583333333
NA,naka1263,Multinesia,0,128.516,-2.85543
NA,naka1264,Multinesia,0,146.782,-6.41424
NA,naka1265,Multinesia,0,140.512,-5.19377
NA,nake1240,Multinesia,0,145.655,-5.09087
NA,naki1238,Africa,0,10.2378,6.62784
NA,nakw1240,Multinesia,0,141.601,-4.27412
NA,nalc1240,Multinesia,0,139.883,-4.26068
nal,nali1244,Multinesia,25,151.3333333,-2.95
NA,nali1245,Multinesia,0,147.202,-2.14273
NA,nalo1235,Multinesia,0,165.8,-10.8
NA,nalu1239,Eurasia,0,102.598,25.97
NA,nalu1240,Africa,0,-14.8188,11.0397
kho,nama1264,Africa,137,18,-25.5
NA,nama1266,Multinesia,0,141.706,-8.66403
NA,nama1267,Multinesia,0,141.641,-8.827
NA,nama1268,Multinesia,0,168.569,-16.8979
NA,namb1291,Africa,0,26.0394,-19.0899
NA,namb1293,Multinesia,0,141.931,-8.74501
NA,name1237,Eurasia,0,106.435,22.4189
NA,nami1249,Africa,0,17.048,-22.6
nam,nami1256,Multinesia,37,141.75,-3.833333333
NA,nami1258,Multinesia,0,148.166,-9.18089
NA,naml1240,Multinesia,0,140.66,-3.58
NA,namm1235,Eurasia,0,99.43,36.11
NA,namo1246,Multinesia,0,141.824,-9.12416
NA,namo1247,Multinesia,0,149.685202,8.584627
NA,namo1248,Multinesia,0,177.637,-18.5308
NA,namu1246,Eurasia,0,101.898,28.5909
NA,namu1249,Multinesia,0,120.975435,-8.578948
nai,nana1257,Eurasia,36,137,49.5
NA,nana1261,Africa,0,-0.949953,5.245634
NA,nanc1253,Africa,0,16.1282,9.31975
nde,nand1264,Africa,12,29.16666667,-0.083333333
nan,nand1266,Africa,74,35,0.25
nrg,nane1238,Africa,15,-5,11.75
ngg,nang1259,Australia,14,130.4166667,-14.25
NA,nang1261,Africa,0,-3.02,14.49
NA,nang1262,Multinesia,0,165.887,-10.7441
nnk,nank1250,Multinesia,27,146.45,-5.783333333
nnt,nant1249,North America,1,-76.25,38
NA,nant1250,South America,0,-72.3507,-12.1018
NA,nanu1240,Multinesia,0,143.937,-4.71731
NA,nape1237,South America,0,-63.1,-15.3
NA,napo1242,South America,0,-76.3889,-0.072525
npu,napu1241,Multinesia,4,120.4166667,-1.333333333
nar,nara1262,Africa,59,37.58333333,15.08333333
NA,nara1263,Multinesia,0,167.047,-15.5259
NA,nara1264,Multinesia,0,144.754,-5.5591
NA,nara1265,Multinesia,0,139.876,-3.43594
NA,nari1240,Africa,0,33.3312,4.80331
nro,naro1249,Africa,3,20.5,-22.33333333
nrm,naro1251,Multinesia,1,114,4.416666667
nph,narp1239,Eurasia,32,84.25,28.66666667
ngr,narr1259,Australia,6,140,-36
NA,naru1238,Australia,0,137.535,-34.69
NA,nasa1239,Multinesia,0,103.5719,-4.8652
NA,nasa1240,Multinesia,0,167.414,-16.3497
nsk,nask1242,North America,2,-70,56
NA,nasv1234,Multinesia,0,167.639563,-16.458173
NA,nata1238,South America,0,-75.0333,4.16665
NA,nata1252,Eurasia,0,51.9538,33.4593
nat,natc1249,North America,22,-91.33333333,31.75
ntn,nate1242,Africa,2,1.166666667,10.5
NA,nath1238,Africa,0,39.9062,-16.0973
NA,nati1243,Africa,0,-5.19517,10.7176
NA,nati1244,Multinesia,0,167.496054,-16.468709
nbk,natu1246,Multinesia,11,165.8666667,-10.78333333
NA,natu1248,South America,0,-36.8493409,-10.1856656
NA,natu1249,Multinesia,0,165.835,-10.6771
NA,naue1237,Multinesia,0,126.741,-8.70733
yna,nauk1242,Eurasia,5,-172,66
NA,naun1237,Multinesia,0,148.201,-2.21213
NA,nauo1235,Australia,0,135.828014,-33.79661078
nau,naur1243,Multinesia,9,166.9166667,-0.5
nav,nava1243,North America,107,-108,36.16666667
NA,navu1237,Multinesia,0,166.798,-15.3169
NA,navw1234,Multinesia,0,167.554419,-16.502947
NA,nawa1239,South America,0,-72,-7.68
NA,nawa1258,Multinesia,0,148.237,-9.37935
NA,nawa1259,North America,0,-104.45,41.316
NA,nawd1238,Africa,0,0.58553,7.17037
NA,nawu1242,Africa,0,0.04947,8.45116
nax,naxi1245,Eurasia,22,100,27.5
NA,naxi1246,Eurasia,0,100.18172,27.45988
NA,naxi1247,Eurasia,0,110.22221,27.0769
NA,nayi1242,Eurasia,0,53.521,34.2212
NA,nayi1243,Africa,0,36.3813,6.88202
NA,ncan1245,Africa,0,10.5312,6.50696
NA,nchu1238,Africa,0,-1.30881,7.6302
NA,ndai1238,Africa,0,14.2888,8.09039
NA,ndak1241,Africa,0,27.9693,1.53341
NA,ndal1241,Africa,0,33.6118,-9.88948
NA,ndam1239,Africa,0,36.0271,-8.40485
NA,ndam1251,Africa,0,17.326,9.79369
NA,ndam1254,Africa,0,12.77,-0.82
NA,ndan1241,Africa,0,10.3942,5.14715
NA,ndas1238,Africa,0,13.369465,-2.449015
NA,ndau1241,Africa,0,33.1739,-20.1239
NA,ndeg1238,Africa,0,10.47,7.065
kmb,ndei1235,Multinesia,54,140,-5.583333333
NA,ndem1249,Africa,0,10.2197,4.58061
NA,nden1248,Africa,0,38.958,-7.54628
NA,nden1249,Africa,0,36.0105,-10.4203
NA,nden1250,Africa,0,8.49836,6.17426
NA,ndin1245,Africa,0,30.7306,10.2741
NA,ndob1238,Africa,0,18.6151,1.32539
NA,ndoe1238,Africa,0,8.69131,6.08134
ndg,ndog1248,Africa,2,27,7.75
NA,ndol1238,Africa,0,19.4087,2.15101
NA,ndom1244,Africa,0,13.37097,-12.96548
NA,ndom1245,Multinesia,0,138.019,-7.93553
NA,ndon1252,Africa,0,38.1253,-10.5584
ndo,ndon1254,Africa,41,17,-18
NA,ndoo1241,Africa,0,11.3096,7.2884
NA,ndoo1242,Africa,0,30.5652,2.68546
NA,ndru1234,Africa,0,30.870201,2.250128
NA,ndug1245,Multinesia,0,138.411,-4.34043
ndu,ndum1239,Africa,30,13.58333333,-1.666666667
mga,ndun1249,Africa,30,21.5,2.25
NA,ndun1251,Africa,0,11.11047,6.73205
ndt,ndut1239,Africa,45,-16.91666667,14.91666667
NA,ndwe1234,Africa,0,36.13,-8.94
NA,ndyu1241,South America,0,-56.0182,2.94789
ndy,ndyu1242,South America,117,-54.5,4.5
NA,ndze1235,Africa,0,10.66,6.07
NA,ndzw1235,Africa,0,44.3709,-12.2123
itn,neap1235,Eurasia,1,14.25,40.91666667
NA,neba1243,North America,0,-91.15028,15.40618
NA,nede1245,Multinesia,0,124.192,-8.28776
NA,nefa1235,Eurasia,0,96.349,27.688
mmu,nege1240,Multinesia,1,102.5,2.666666667
NA,nege1244,North America,0,-64.8922,18.3416
neg,negi1245,Eurasia,2,139,53
neh,neha1247,Multinesia,29,154.2,-4.5
NA,nekg1240,Multinesia,0,146.253,-5.64364
NA,nekk1240,Multinesia,0,146.841,-6.37697
NA,neko1240,Multinesia,0,146.306,-5.60034
NA,neku1237,Multinesia,0,165.578,-21.6524
NA,neme1244,Multinesia,0,141.849,-8.44877
NA,nemi1240,Multinesia,0,164.797,-20.6791
nnd,nend1239,Multinesia,14,144.9166667,-5
ntu,nene1249,Eurasia,114,76,70
nen,nene1251,Eurasia,2,72,69
nne,neng1238,Multinesia,24,168,-21.5
NA,nenn1238,Multinesia,0,142.032,-8.62183
NA,nepa1250,Eurasia,0,85.3041,27.6993
nep,nepa1254,Eurasia,65,85,28
NA,nese1235,Multinesia,0,167.222769,-15.952608
NA,neta1235,Australia,0,147.188415,-41.058644
NA,nete1240,Multinesia,0,143.029,-5.02368
new,newa1246,Eurasia,52,85.5,27.66666667
NA,newc1244,Multinesia,0,166.445,-22.3001
NA,newr1237,North America,0,-123.179627,41.100052
nzs,newz1236,Multinesia,2,172,-43
ney,neyo1238,Africa,19,-6,5
nez,nezp1238,North America,103,-116,46
ntj,ngaa1240,Australia,34,126.5,-26
NA,ngaa1241,Africa,0,34.563102,8.216287
nbr,ngab1239,North America,47,-82,8.666666667
NA,ngad1257,Australia,0,139.08123163651,-32.930160660336
mrj,ngad1258,Australia,1,129,-31
ngd,ngad1261,Multinesia,33,121,-8.833333333
NA,ngai1241,Multinesia,0,146.343,-5.6513
olm,ngaj1237,Multinesia,4,113,-0.833333333
NA,ngal1291,Eurasia,0,92.83,23.312
nkb,ngal1292,Australia,16,134.8333333,-13.5
ngl,ngal1293,Australia,58,134,-14.25
NA,ngal1296,Africa,0,24.61853,6.63187
NA,ngal1298,Multinesia,0,141.03,-4.67682
NA,ngal1300,Multinesia,0,142.5,-4.26628
NA,ngal1301,Africa,0,14.188038,12.35762
NA,ngam1265,Australia,0,138.701,-27.1797
NA,ngam1267,Africa,0,10.0779,5.87975
ngm,ngam1268,Africa,42,16,8.666666667
NA,ngam1269,Africa,0,18.4648,8.25957
NA,ngam1282,Africa,0,11.2108,12.0048
nga,ngan1291,Eurasia,45,93,71
ngn,ngan1295,Australia,28,135,-13.83333333
NA,ngan1296,Australia,0,151.313,-29.581
NA,ngan1299,Africa,0,0.70509,10.2523
NA,ngan1300,Africa,0,21.1928,-16.6359
NA,ngan1302,Africa,0,22.6231,-0.14363
NA,ngan1304,Africa,0,17.6499,3.71666
ngy,ngar1235,Australia,1,130.5,-16.5
NA,ngar1283,Australia,0,134.73,-17.42
ung,ngar1284,Australia,100,126,-16.33333333
NA,ngar1286,Australia,0,118.82594,-20.37356
nlu,ngar1287,Australia,3,117.5,-20.83333333
NA,ngar1288,Australia,0,129.0308,-21.0231
nlr,ngar1296,Australia,1,119,-20
NA,ngas1238,Africa,0,37.528,-2.97716
anc,ngas1240,Africa,48,9.5,9.5
NA,ngat1248,Multinesia,0,157.156112,5.78748
NA,ngaw1239,Eurasia,0,93.58348,21.93031
ngw,ngaw1240,Australia,26,141.5,-19
NA,ngaz1238,Africa,0,43.36,-11.6129
nbm,ngba1284,Africa,25,18.36,3.56
ngb,ngba1285,Africa,12,20,3.5
NA,ngba1287,Africa,0,18.4119,5.30167
NA,ngbe1238,Africa,0,27.6529,3.60447
NA,ngbi1238,Africa,0,23.5669,3.27251
NA,ngbu1241,Africa,0,18.7183,3.82245
leb,ngel1238,Africa,21,25,1.75
mkq,ngem1255,Africa,4,10.16666667,6
NA,ngen1256,Africa,0,-3.97,7.76
NA,ngen1257,Africa,0,13.12802,-13.88747
NA,ngeq1245,Eurasia,0,106.877,15.6211
NA,nget1241,Africa,0,15.29053,9.31902
NA,ngge1241,Multinesia,0,139.011,-3.62735
NA,nggw1242,Africa,0,12.923400000000001,10.6058
NA,ngie1241,Africa,0,10.1266,5.56777
NA,ngie1242,Africa,0,9.79389,5.93852
msk,ngil1242,Africa,31,30,10.66666667
NA,ngin1244,Africa,0,37.9832,-9.78145
nti,ngit1239,Africa,97,30.25,1.333333333
ngz,ngiz1242,Africa,65,10.91666667,12.08333333
knp,ngka1235,Multinesia,7,140.9166667,-8.666666667
NA,ngko1236,Australia,0,141.886762,-12.740575
NA,ngoc1235,Eurasia,0,97.433333,25.35
NA,ngom1265,Africa,0,15.2154,3.90658
nbe,ngom1268,Africa,3,23,3
NA,ngom1270,Africa,0,14.1345,0.882925
NA,ngom1271,Africa,0,10.1446,5.70306
NA,ngom1272,Africa,0,10.237,5.63067
NA,ngon1267,Africa,0,18.2,-5.5
ngo,ngon1269,Africa,35,36,-11
NA,ngon1275,Africa,0,13.42855,8.78874
NA,ngos1238,Africa,0,9.83193,6.04616
NA,ngub1239,Africa,0,10.768112,-3.433411
NA,ngul1236,Multinesia,0,137.34,8.45
NA,ngul1246,Africa,0,37.6823,-5.79734
NA,ngul1247,Africa,0,19.5129,-4.09816
NA,ngum1253,Australia,0,122.230025,-17.491239
NA,ngum1255,Africa,0,9.73613,1.72096
NA,ngun1266,Africa,0,20.4218,4.88628
NA,ngun1270,Africa,0,16.21457,3.02108
NA,ngun1272,Africa,0,15.6218,-1.82055
NA,nguo1239,Eurasia,0,105.932,17.7243
NA,ngur1260,Australia,0,132.508,-12.6483
wan,ngur1261,Australia,16,143,-27.33333333
NA,ngur1263,Africa,0,34.6173,-1.8485
NA,ngwa1251,Africa,0,12.7942,10.0921
NA,ngwe1238,Africa,0,9.9028,5.49787
NA,ngwo1241,Africa,0,9.84369,6.17739
nha,nhan1238,Australia,27,114.1666667,-27
NA,nhen1239,South America,0,-66.9646,1.04503
NA,nhuw1239,Australia,0,115.74542,-21.38154
nia,nias1242,Multinesia,47,97.75,1
NA,nica1238,North America,0,-86.3399,12.2509
mce,nica1252,North America,1,-88.83333333,16.25
lua,niel1243,Africa,13,17.75,9.75
NA,nige1240,Africa,0,3.16664,6.49997
fni,nige1253,Africa,11,11.25,10.25
NA,nige1255,Africa,0,11.3161,6.69736
npi,nige1257,Africa,4,3.333333333,6.5
NA,nigi1241,Multinesia,0,142.55,-4.45
nah,niha1238,Eurasia,28,77.83333333,19.75
NA,niii1240,Multinesia,0,144.518,-5.763
bly,nija1241,Australia,1,120,-22
NA,nija1242,Australia,0,120.83057,-22.85576
NA,niks1238,Multinesia,0,142.45,-4.82581
NA,nila1242,Africa,0,34.3068,-4.50002
NA,nila1244,Multinesia,0,129.512131,-6.734956
NA,nima1243,Eurasia,0,76.1264,22.1263
NA,nima1245,Australia,0,123.228,-17.374
NA,nimb1256,Africa,0,13.8266,9.67581
NA,nimi1240,Multinesia,0,146.679,-6.34065
NA,nimo1246,Multinesia,0,153.158,-11.2297
NA,nimo1247,Multinesia,0,141.578,-4.3582
shi,nina1238,South America,47,-62.83333333,3.5
NA,nind1242,Africa,0,36.3116,-11.2569
nin,ning1273,Multinesia,4,142.25,-3.5
NA,ning1274,Multinesia,0,141.158,-5.43194
NA,ning1275,Multinesia,0,141.454,-2.77145
NA,nini1235,Multinesia,0,139.39,-4.4737
NA,ninz1246,Africa,0,8.47328,8.95791
NA,nips1240,Multinesia,0,139.753,-4.14421
NA,nisa1239,Multinesia,0,137.6,-1.95386
nsn,nise1244,North America,25,-121,39
nsg,nisg1240,North America,43,-130,55
NA,nisi1238,Eurasia,0,104.85,23.418
NA,nisi1239,Eurasia,0,93.1284,27.3708
NA,nisv1234,Multinesia,0,167.785556,-16.41306
NA,niti1249,Multinesia,0,167.46,-16.2
nif,niua1240,Multinesia,29,-175.6166667,-15.56666667
NA,niua1241,Multinesia,0,-173.778333,-15.957686
niu,niue1239,Multinesia,49,-170.1166667,-19.05
chu,niva1238,South America,14,-60.5,-23.5
NA,njal1239,Africa,0,26.1147,8.70752
NA,njan1240,Africa,0,11.51,6.41
NA,njeb1242,Africa,0,12.7063,-2.18115
NA,njen1238,Africa,0,9.90439,5.75169
NA,njer1242,Africa,0,11.521,6.82183
NA,njye1238,Africa,0,14.1175,2.30483
NA,nkam1239,Africa,0,-0.0372,7.0556
NA,nkan1238,Africa,0,19.0476,-13.3688
NA,nkar1238,Africa,0,7.76345,5.43898
nke,nkem1242,Africa,27,8.583333333,6.583333333
NA,nkhu1238,Africa,0,13.9704,-15.4126
nkn,nkon1245,Africa,35,0.25,7.166666667
NA,nkon1247,Africa,0,9.80096,5.33848
NA,nkon1248,Africa,0,0.3209,7.20316
NA,nkor1239,Africa,0,7.45802,4.57641
NA,nkoy1244,Africa,0,24.7649,-14.8513
NA,nkuk1238,Africa,0,8.28051,5.7562
NA,nkut1238,Africa,0,22.6802,-3.67432
NA,nnam1238,Africa,0,8.48975,6.31319
NA,nngg1234,Africa,0,19.08408,-29.70543
nob,nobi1240,Africa,16,31,21
NA,nobo1238,Multinesia,0,145.712,-5.06952
NA,noca1240,South America,0,-73.1667,-8.91666
noc,noct1238,Eurasia,31,95.5,27
nog,noga1249,Eurasia,17,46,44
NA,noir1238,Eurasia,0,73.5486,22.8781
NA,noku1237,Multinesia,0,166.603,-14.8974
NA,noma1260,Africa,0,10.9157,4.5893
NA,noma1262,Multinesia,0,145.098,-6.30218
nom,noma1263,South America,3,-74.5,-11.66666667
NA,nomu1240,Multinesia,0,147.5,-6.10429
NA,nong1247,Eurasia,0,104.75,23.6
NA,nonu1241,South America,0,-72.5,-1.25
NA,nook1247,North America,0,-121.973,48.2201
noo,noon1242,Africa,49,-16.83333333,14.83333333
non,noon1243,Africa,53,10.58333333,6.416666667
NA,noot1239,North America,0,-126.086,49.6212
cht,nopa1235,North America,1,-97.16666667,16.08333333
NA,nori1240,Eurasia,0,15.869444,46.419444
NA,norr1243,Eurasia,0,98.4502,27.5088
NA,nort1545,Eurasia,0,106.682,26.7238
NA,nort1546,Eurasia,0,106.53,25.7723
twn,nort1550,North America,49,-105.5,36.5
NA,nort1552,North America,0,-77.7505,55.1928
fno,nort2626,Eurasia,1,9,54.5
lge,nort2627,Eurasia,1,10,53
NA,nort2628,Eurasia,0,8.36,52.97134
NA,nort2640,Eurasia,0,52.925,29.643
kji,nort2641,Eurasia,12,42,38
lur,nort2645,Eurasia,1,48.5,33.5
NA,nort2646,Eurasia,0,71.33,34
NA,nort2662,Eurasia,0,73.3844,34.3202
NA,nort2665,Eurasia,0,70.087592,34.931823
NA,nort2666,Eurasia,0,70.890845,34.878256
sno,nort2671,Eurasia,49,24,69
NA,nort2684,Eurasia,0,103.863,14.4674
NA,nort2686,Eurasia,0,88.0672,50.8998
uzn,nort2690,Eurasia,17,66.5,40.66666667
NA,nort2697,Eurasia,0,46.4737,40.97768
kol,nort2699,Eurasia,49,78.5,20
NA,nort2702,Eurasia,0,81.3842,18.1632
NA,nort2709,Eurasia,0,84.929,28.2332
NA,nort2716,Eurasia,0,103.418697,23.031191
NA,nort2718,Eurasia,0,102.456,24.408
NA,nort2722,Eurasia,0,103.192,32.2766
NA,nort2723,Eurasia,0,101.305,28.6626
NA,nort2724,Eurasia,0,99.656,26.925
NA,nort2725,Eurasia,0,94.5683,26.4492
NA,nort2727,Eurasia,0,87.2157,27.5102
NA,nort2732,Eurasia,0,109.759,29.3016
NA,nort2735,Eurasia,0,109.204,26.9944
NA,nort2740,Eurasia,0,100.20739,18.857495
NA,nort2741,Eurasia,0,103.67,16.03
ytu,nort2745,Eurasia,44,155,69
NA,nort2747,Eurasia,0,108.162,26.6338
NA,nort2749,Eurasia,0,107.102,26.3259
NA,nort2756,Australia,0,142.273631,-34.190056
NA,nort2760,Australia,0,149.1,-34.85
NA,nort2765,Africa,0,-10.4063,8.7283
NA,nort2770,Africa,0,13.6567,9.9249
NA,nort2774,Africa,0,21.85251,3.56357
gbk,nort2775,Africa,6,15,6
NA,nort2780,Africa,0,-3.0124,11.0441
nnn,nort2784,Africa,1,-3,12.16666667
NA,nort2787,Africa,0,-4.88274,11.133
ndb,nort2795,Africa,37,29,-25.33333333
NA,nort2810,Africa,0,-8.1409,5.17103
NA,nort2815,Africa,0,31.8392,9.27995
NA,nort2816,Africa,0,29.2998,9.81484
NA,nort2819,Africa,0,-4.47538,12.4182
NA,nort2828,Multinesia,0,128.323,-0.86437
ngu,nort2836,Multinesia,23,168.5,-16.91666667
NA,nort2839,Multinesia,0,168.14,-16.1741
NA,nort2845,Multinesia,0,-140.108,-8.89412
NA,nort2847,Multinesia,0,169.303,-19.3733
